num_passengers,sales_channel,trip_type,purchase_lead,length_of_stay,flight_hour,flight_day,route,booking_origin,booking_destination,wants_extra_baggage,wants_preferred_seat,wants_in_flight_meals,flight_duration,booking_complete,origin,destination,country_route
4,Internet,RoundTrip,95,4,1,Wed,BKIPUS,Malaysia,South Korea,1,0,1,6.33,1,BKI,PUS,Malaysia to South Korea
2,Internet,RoundTrip,54,4,8,Sun,BKIPUS,Malaysia,South Korea,1,0,0,6.33,1,BKI,PUS,Malaysia to South Korea
2,Internet,RoundTrip,70,4,6,Fri,BKIPUS,Malaysia,South Korea,1,0,0,6.33,1,BKI,PUS,Malaysia to South Korea
1,Internet,RoundTrip,23,4,12,Wed,BKIPUS,Malaysia,South Korea,1,1,1,6.33,1,BKI,PUS,Malaysia to South Korea
2,Internet,RoundTrip,62,4,14,Fri,BKIPUS,Malaysia,South Korea,1,0,0,6.33,1,BKI,PUS,Malaysia to South Korea
2,Internet,RoundTrip,120,4,6,Fri,BKIPUS,Malaysia,South Korea,1,1,1,6.33,1,BKI,PUS,Malaysia to South Korea
2,Internet,RoundTrip,35,4,13,Sun,BKIPUS,Malaysia,South Korea,1,1,1,6.33,1,BKI,PUS,Malaysia to South Korea
3,Internet,RoundTrip,101,4,11,Tue,BKIPUS,Malaysia,South Korea,1,0,1,6.33,1,BKI,PUS,Malaysia to South Korea
2,Internet,RoundTrip,10,4,10,Thu,BKIPUS,Malaysia,South Korea,0,0,1,6.33,1,BKI,PUS,Malaysia to South Korea
1,Internet,RoundTrip,32,4,5,Sun,BKIPUS,Malaysia,South Korea,1,0,0,6.33,1,BKI,PUS,Malaysia to South Korea
1,Internet,RoundTrip,29,4,12,Wed,BKIPUS,Malaysia,South Korea,0,0,0,6.33,1,BKI,PUS,Malaysia to South Korea
2,Internet,RoundTrip,54,4,10,Fri,BKIPUS,Malaysia,South Korea,0,0,0,6.33,1,BKI,PUS,Malaysia to South Korea
3,Internet,RoundTrip,19,4,7,Tue,BKIPUS,Malaysia,South Korea,1,0,0,6.33,1,BKI,PUS,Malaysia to South Korea
1,Internet,RoundTrip,34,4,1,Mon,BKIPVG,Malaysia,China,1,0,0,5.33,1,BKI,PVG,Malaysia to China
2,Internet,RoundTrip,14,4,14,Thu,BKIPVG,Malaysia,China,0,0,0,5.33,1,BKI,PVG,Malaysia to China
1,Mobile,RoundTrip,90,4,4,Sun,BKISYD,Malaysia,Australia,0,0,0,8.58,1,BKI,SYD,Malaysia to Australia
1,Internet,RoundTrip,7,4,3,Sat,BKISYD,Malaysia,Australia,0,0,0,8.58,1,BKI,SYD,Malaysia to Australia
1,Internet,RoundTrip,17,4,12,Mon,BKISYD,Malaysia,Australia,0,1,1,8.58,1,BKI,SYD,Malaysia to Australia
2,Internet,RoundTrip,159,4,15,Mon,BKIXIY,Malaysia,China,1,0,0,5.0,1,BKI,XIY,Malaysia to China
2,Internet,RoundTrip,159,4,15,Mon,BKIXIY,Malaysia,China,0,0,0,5.0,1,BKI,XIY,Malaysia to China
1,Internet,RoundTrip,29,4,18,Tue,BLRPER,India,Australia,1,1,1,5.62,1,BLR,PER,India to Australia
1,Internet,RoundTrip,7,4,18,Wed,BLRPER,India,Australia,0,1,1,5.62,1,BLR,PER,India to Australia
3,Internet,RoundTrip,21,4,10,Wed,BLRSYD,India,Australia,1,0,1,8.58,1,BLR,SYD,India to Australia
1,Internet,RoundTrip,47,4,1,Sat,BTUICN,Malaysia,South Korea,1,1,1,6.62,1,BTU,ICN,Malaysia to South Korea
2,Internet,RoundTrip,150,4,4,Mon,BTUPER,Malaysia,Australia,0,1,0,5.62,1,BTU,PER,Malaysia to Australia
1,Internet,RoundTrip,9,4,12,Thu,BWNHGH,Brunei,China,1,0,1,5.07,1,BWN,HGH,Brunei to China
1,Internet,RoundTrip,68,4,16,Sat,BWNTPE,Brunei,Taiwan,1,0,0,4.67,1,BWN,TPE,Brunei to Taiwan
1,Internet,RoundTrip,28,4,8,Mon,BWNTPE,Brunei,Taiwan,1,0,0,4.67,1,BWN,TPE,Brunei to Taiwan
1,Internet,RoundTrip,149,4,16,Tue,CCUSYD,India,Australia,0,0,0,8.58,1,CCU,SYD,India to Australia
3,Internet,RoundTrip,259,4,20,Thu,CEBSYD,Philippines,Australia,1,0,0,8.58,1,CEB,SYD,Philippines to Australia
1,Internet,RoundTrip,88,4,6,Thu,CGKCTS,Indonesia,Japan,1,1,1,8.67,1,CGK,CTS,Indonesia to Japan
6,Internet,RoundTrip,96,4,9,Fri,CGKDEL,Indonesia,India,1,0,0,5.52,1,CGK,DEL,Indonesia to India
1,Internet,RoundTrip,4,4,5,Tue,CGKHGH,Indonesia,China,0,0,1,5.07,1,CGK,HGH,Indonesia to China
2,Internet,RoundTrip,180,4,2,Tue,CGKHND,Indonesia,Japan,1,0,0,7.57,1,CGK,HND,Indonesia to Japan
1,Internet,RoundTrip,4,4,14,Tue,CGKHND,Indonesia,Japan,0,1,1,7.57,1,CGK,HND,Indonesia to Japan
1,Internet,RoundTrip,255,4,5,Sun,CGKHND,Indonesia,Japan,0,0,0,7.57,1,CGK,HND,Indonesia to Japan
1,Mobile,RoundTrip,247,4,12,Sun,CGKHND,Indonesia,Japan,1,0,0,7.57,1,CGK,HND,Indonesia to Japan
2,Internet,RoundTrip,346,4,10,Mon,CGKHND,Indonesia,Japan,0,0,0,7.57,1,CGK,HND,Indonesia to Japan
3,Internet,RoundTrip,169,4,13,Fri,CGKHND,Indonesia,Japan,1,0,0,7.57,1,CGK,HND,Indonesia to Japan
5,Mobile,RoundTrip,7,4,10,Thu,CGKHND,Indonesia,Japan,1,1,1,7.57,1,CGK,HND,Indonesia to Japan
3,Internet,RoundTrip,252,4,6,Thu,CGKHND,Indonesia,Japan,1,0,0,7.57,1,CGK,HND,Indonesia to Japan
1,Internet,RoundTrip,1,4,10,Wed,CGKHND,Indonesia,Japan,0,1,0,7.57,1,CGK,HND,Indonesia to Japan
1,Internet,RoundTrip,39,4,6,Wed,CGKHND,Indonesia,Japan,1,1,1,7.57,1,CGK,HND,Indonesia to Japan
1,Internet,RoundTrip,7,4,15,Tue,CGKHND,Indonesia,Japan,1,1,1,7.57,1,CGK,HND,Indonesia to Japan
1,Internet,RoundTrip,7,4,5,Fri,CGKHND,Indonesia,Japan,1,1,1,7.57,1,CGK,HND,Indonesia to Japan
2,Internet,RoundTrip,168,4,3,Sat,CGKHND,Indonesia,Japan,0,0,0,7.57,1,CGK,HND,Indonesia to Japan
1,Internet,RoundTrip,140,4,10,Fri,CGKHND,Indonesia,Japan,1,1,1,7.57,1,CGK,HND,Indonesia to Japan
1,Internet,RoundTrip,14,4,3,Wed,CGKHND,Indonesia,Japan,0,0,0,7.57,1,CGK,HND,Indonesia to Japan
1,Internet,RoundTrip,4,4,8,Mon,CGKICN,Indonesia,South Korea,1,0,1,6.62,1,CGK,ICN,Indonesia to South Korea
1,Internet,RoundTrip,60,4,15,Thu,CGKICN,Indonesia,South Korea,1,0,0,6.62,1,CGK,ICN,Indonesia to South Korea
1,Internet,RoundTrip,4,4,16,Mon,CGKICN,Indonesia,South Korea,1,1,0,6.62,1,CGK,ICN,Indonesia to South Korea
2,Internet,RoundTrip,281,4,15,Mon,CGKICN,Indonesia,South Korea,1,1,1,6.62,1,CGK,ICN,Indonesia to South Korea
1,Internet,RoundTrip,5,4,1,Tue,CGKICN,Indonesia,South Korea,0,0,1,6.62,1,CGK,ICN,Indonesia to South Korea
2,Internet,RoundTrip,414,4,1,Tue,CGKICN,Indonesia,South Korea,0,0,0,6.62,1,CGK,ICN,Indonesia to South Korea
5,Internet,RoundTrip,185,4,3,Sat,CGKICN,Indonesia,South Korea,1,0,0,6.62,1,CGK,ICN,Indonesia to South Korea
2,Internet,RoundTrip,50,4,18,Thu,CGKICN,Indonesia,South Korea,1,0,1,6.62,1,CGK,ICN,Indonesia to South Korea
1,Mobile,RoundTrip,33,4,16,Wed,CGKICN,Indonesia,South Korea,0,0,0,6.62,1,CGK,ICN,Indonesia to South Korea
1,Internet,RoundTrip,10,4,9,Mon,CGKICN,Indonesia,South Korea,0,0,0,6.62,1,CGK,ICN,Indonesia to South Korea
1,Mobile,RoundTrip,39,4,6,Tue,CGKICN,Indonesia,South Korea,1,0,1,6.62,1,CGK,ICN,Indonesia to South Korea
1,Internet,RoundTrip,51,4,10,Tue,CGKICN,Indonesia,South Korea,0,0,1,6.62,1,CGK,ICN,Indonesia to South Korea
2,Mobile,RoundTrip,43,4,16,Sat,CGKICN,Indonesia,South Korea,1,1,0,6.62,1,CGK,ICN,Indonesia to South Korea
1,Internet,RoundTrip,6,4,11,Fri,CGKKIX,Indonesia,Japan,0,0,1,7.0,1,CGK,KIX,Indonesia to Japan
1,Internet,RoundTrip,8,4,23,Tue,CGKKIX,Indonesia,Japan,0,0,1,7.0,1,CGK,KIX,Indonesia to Japan
1,Internet,RoundTrip,3,4,14,Tue,CGKKIX,Indonesia,Japan,1,1,1,7.0,1,CGK,KIX,Indonesia to Japan
1,Internet,RoundTrip,78,4,2,Thu,CGKKIX,Indonesia,Japan,0,0,0,7.0,1,CGK,KIX,Indonesia to Japan
1,Internet,OneWay,6,4,14,Tue,CGKKIX,Indonesia,Japan,1,1,0,7.0,1,CGK,KIX,Indonesia to Japan
2,Internet,RoundTrip,358,4,5,Fri,CGKKIX,Indonesia,Japan,0,0,0,7.0,1,CGK,KIX,Indonesia to Japan
1,Internet,RoundTrip,116,4,9,Mon,CGKKIX,Indonesia,Japan,1,1,1,7.0,1,CGK,KIX,Indonesia to Japan
1,Internet,RoundTrip,10,4,13,Wed,CGKKIX,Indonesia,Japan,0,0,1,7.0,1,CGK,KIX,Indonesia to Japan
1,Internet,RoundTrip,2,4,13,Sun,CGKKIX,Indonesia,Japan,0,0,0,7.0,1,CGK,KIX,Indonesia to Japan
1,Mobile,RoundTrip,67,4,23,Sat,CGKKIX,Indonesia,Japan,1,0,1,7.0,1,CGK,KIX,Indonesia to Japan
1,Internet,RoundTrip,65,4,6,Thu,CGKKIX,Indonesia,Japan,1,1,1,7.0,1,CGK,KIX,Indonesia to Japan
5,Internet,RoundTrip,69,4,10,Sat,CGKKIX,Indonesia,Japan,1,1,0,7.0,1,CGK,KIX,Indonesia to Japan
1,Internet,RoundTrip,21,4,11,Sun,CGKKTM,Indonesia,Nepal,1,0,1,4.75,1,CGK,KTM,Indonesia to Nepal
1,Internet,RoundTrip,30,4,6,Sun,CGKKTM,Indonesia,Nepal,0,0,1,4.75,1,CGK,KTM,Indonesia to Nepal
2,Internet,RoundTrip,31,4,16,Fri,CGKKTM,Indonesia,Nepal,1,0,0,4.75,1,CGK,KTM,Indonesia to Nepal
1,Internet,RoundTrip,20,4,21,Wed,CGKKTM,Indonesia,Nepal,0,0,0,4.75,1,CGK,KTM,Indonesia to Nepal
1,Internet,RoundTrip,43,4,11,Wed,CGKMEL,Indonesia,Australia,1,0,1,8.83,1,CGK,MEL,Indonesia to Australia
2,Internet,RoundTrip,106,4,8,Sat,CGKMEL,Indonesia,Australia,0,1,1,8.83,1,CGK,MEL,Indonesia to Australia
1,Internet,RoundTrip,43,4,11,Wed,CGKMEL,Indonesia,Australia,1,0,1,8.83,1,CGK,MEL,Indonesia to Australia
1,Internet,RoundTrip,119,4,13,Thu,CGKMEL,Indonesia,Australia,1,0,1,8.83,1,CGK,MEL,Indonesia to Australia
1,Internet,RoundTrip,27,4,5,Fri,CGKMEL,Indonesia,Australia,0,1,1,8.83,1,CGK,MEL,Indonesia to Australia
2,Internet,RoundTrip,50,4,9,Wed,CGKMEL,Indonesia,Australia,1,1,1,8.83,1,CGK,MEL,Indonesia to Australia
1,Internet,RoundTrip,99,4,13,Thu,CGKOOL,Indonesia,Australia,1,1,0,8.83,1,CGK,OOL,Indonesia to Australia
1,Internet,RoundTrip,46,4,7,Sat,CGKOOL,Indonesia,Australia,0,1,0,8.83,1,CGK,OOL,Indonesia to Australia
1,Internet,RoundTrip,59,4,12,Sun,CGKOOL,Indonesia,Australia,0,0,0,8.83,1,CGK,OOL,Indonesia to Australia
2,Internet,RoundTrip,19,4,2,Wed,CGKPEK,Indonesia,China,1,0,1,6.42,1,CGK,PEK,Indonesia to China
1,Internet,RoundTrip,77,4,5,Thu,CGKPEK,Indonesia,China,0,1,1,6.42,1,CGK,PEK,Indonesia to China
1,Internet,RoundTrip,3,4,10,Mon,CGKPER,Indonesia,Australia,1,0,0,5.62,1,CGK,PER,Indonesia to Australia
2,Internet,RoundTrip,27,4,2,Fri,CGKPVG,Indonesia,China,1,0,0,5.33,1,CGK,PVG,Indonesia to China
1,Internet,RoundTrip,9,4,18,Mon,CGKPVG,Indonesia,China,1,1,0,5.33,1,CGK,PVG,Indonesia to China
2,Internet,RoundTrip,4,4,9,Fri,CGKPVG,Indonesia,China,0,0,0,5.33,1,CGK,PVG,Indonesia to China
1,Internet,RoundTrip,396,4,2,Wed,CGKPVG,Indonesia,China,1,0,0,5.33,1,CGK,PVG,Indonesia to China
2,Internet,RoundTrip,5,4,8,Thu,CGKSYD,Indonesia,Australia,1,0,0,8.58,1,CGK,SYD,Indonesia to Australia
1,Internet,RoundTrip,82,4,9,Sun,CGKSYD,Indonesia,Australia,1,0,1,8.58,1,CGK,SYD,Indonesia to Australia
2,Internet,RoundTrip,73,4,10,Mon,CGKSYD,Indonesia,Australia,0,0,1,8.58,1,CGK,SYD,Indonesia to Australia
2,Internet,RoundTrip,72,4,3,Sun,CGKTPE,Indonesia,Taiwan,1,0,0,4.67,1,CGK,TPE,Indonesia to Taiwan
1,Internet,RoundTrip,28,4,16,Thu,CGKTPE,Indonesia,Taiwan,1,0,0,4.67,1,CGK,TPE,Indonesia to Taiwan
1,Internet,RoundTrip,4,4,23,Thu,CGKXIY,Indonesia,China,1,0,0,5.0,1,CGK,XIY,Indonesia to China
1,Mobile,RoundTrip,21,4,9,Sun,CKGSGN,China,Vietnam,1,1,1,4.83,1,CKG,SGN,China to Vietnam
1,Internet,RoundTrip,30,4,3,Wed,CMBKIX,Sri Lanka,Japan,1,0,1,7.0,1,CMB,KIX,Sri Lanka to Japan
1,Mobile,RoundTrip,4,4,1,Wed,CMBMEL,Sri Lanka,Australia,0,0,0,8.83,1,CMB,MEL,Sri Lanka to Australia
1,Internet,RoundTrip,74,4,9,Thu,CMBSYD,Sri Lanka,Australia,1,1,0,8.58,1,CMB,SYD,Sri Lanka to Australia
1,Internet,RoundTrip,15,4,5,Fri,CMBSYD,Sri Lanka,Australia,0,1,1,8.58,1,CMB,SYD,Sri Lanka to Australia
1,Internet,RoundTrip,332,4,13,Tue,CNXHND,Thailand,Japan,0,0,0,7.57,1,CNX,HND,Thailand to Japan
1,Internet,RoundTrip,68,4,9,Fri,CNXHND,Thailand,Japan,1,0,0,7.57,1,CNX,HND,Thailand to Japan
1,Internet,RoundTrip,67,4,13,Mon,CNXHND,Thailand,Japan,1,1,0,7.57,1,CNX,HND,Thailand to Japan
1,Internet,RoundTrip,64,4,14,Thu,CNXHND,Thailand,Japan,0,0,1,7.57,1,CNX,HND,Thailand to Japan
2,Internet,RoundTrip,76,4,14,Fri,CNXKIX,Thailand,Japan,1,1,1,7.0,1,CNX,KIX,Thailand to Japan
1,Internet,RoundTrip,61,4,7,Tue,CNXKIX,Thailand,Japan,1,0,0,7.0,1,CNX,KIX,Thailand to Japan
2,Internet,RoundTrip,247,4,11,Mon,CNXKIX,Thailand,Japan,1,0,0,7.0,1,CNX,KIX,Thailand to Japan
2,Internet,RoundTrip,25,4,16,Fri,CNXKIX,Thailand,Japan,1,0,0,7.0,1,CNX,KIX,Thailand to Japan
1,Internet,RoundTrip,108,4,7,Sun,CNXMEL,Thailand,Australia,0,0,0,8.83,1,CNX,MEL,Thailand to Australia
1,Internet,RoundTrip,10,4,5,Sun,COKHGH,India,China,0,0,1,5.07,1,COK,HGH,India to China
1,Internet,RoundTrip,25,4,20,Thu,COKICN,India,South Korea,1,0,0,6.62,1,COK,ICN,India to South Korea
1,Internet,RoundTrip,64,4,3,Mon,COKICN,India,South Korea,0,0,0,6.62,1,COK,ICN,India to South Korea
2,Internet,RoundTrip,21,4,11,Thu,COKMEL,India,Australia,1,0,1,8.83,1,COK,MEL,India to Australia
1,Internet,RoundTrip,0,4,1,Wed,COKPER,India,Australia,1,1,1,5.62,1,COK,PER,India to Australia
1,Internet,RoundTrip,56,4,13,Wed,COKSYD,India,Australia,1,1,1,8.58,1,COK,SYD,India to Australia
1,Internet,RoundTrip,98,4,10,Fri,COKSYD,India,Australia,0,0,0,8.58,1,COK,SYD,India to Australia
2,Internet,RoundTrip,360,4,1,Mon,CTSDMK,Japan,Thailand,1,0,0,8.67,1,CTS,DMK,Japan to Thailand
1,Internet,RoundTrip,219,4,6,Tue,CTSDMK,Japan,Thailand,1,0,0,8.67,1,CTS,DMK,Japan to Thailand
4,Mobile,RoundTrip,36,4,6,Fri,CTSDMK,Japan,Thailand,1,1,1,8.67,1,CTS,DMK,Japan to Thailand
2,Internet,RoundTrip,199,4,12,Mon,CTSDMK,Japan,Thailand,1,1,0,8.67,1,CTS,DMK,Japan to Thailand
6,Internet,RoundTrip,259,4,15,Thu,CTSDMK,Japan,Thailand,1,0,0,8.67,1,CTS,DMK,Japan to Thailand
4,Mobile,RoundTrip,36,4,6,Fri,CTSDMK,Japan,Thailand,1,1,1,8.67,1,CTS,DMK,Japan to Thailand
2,Internet,RoundTrip,178,4,7,Mon,CTSDMK,Japan,Thailand,0,1,0,8.67,1,CTS,DMK,Japan to Thailand
2,Internet,RoundTrip,130,4,12,Tue,CTSDMK,Japan,Thailand,1,0,1,8.67,1,CTS,DMK,Japan to Thailand
2,Internet,RoundTrip,51,4,7,Fri,CTSDMK,Japan,Thailand,0,0,0,8.67,1,CTS,DMK,Japan to Thailand
1,Internet,RoundTrip,146,4,13,Fri,CTSDMK,Japan,Thailand,1,0,1,8.67,1,CTS,DMK,Japan to Thailand
5,Mobile,RoundTrip,12,4,13,Mon,CTSDMK,Japan,Thailand,1,0,1,8.67,1,CTS,DMK,Japan to Thailand
2,Internet,RoundTrip,45,4,10,Mon,CTSDMK,Japan,Thailand,1,0,1,8.67,1,CTS,DMK,Japan to Thailand
1,Mobile,RoundTrip,403,4,16,Sun,CTSDMK,Japan,Thailand,0,0,1,8.67,1,CTS,DMK,Japan to Thailand
2,Internet,RoundTrip,265,4,5,Fri,CTSDMK,Japan,Thailand,1,0,0,8.67,1,CTS,DMK,Japan to Thailand
1,Mobile,RoundTrip,11,4,21,Sun,CTSDMK,Japan,Thailand,1,1,1,8.67,1,CTS,DMK,Japan to Thailand
2,Internet,RoundTrip,210,4,0,Thu,CTSDMK,Japan,Thailand,1,1,1,8.67,1,CTS,DMK,Japan to Thailand
2,Internet,RoundTrip,186,4,16,Sat,CTSDPS,Japan,Indonesia,1,0,1,8.67,1,CTS,DPS,Japan to Indonesia
4,Internet,RoundTrip,54,4,6,Sun,CTSDPS,Japan,Indonesia,1,0,1,8.67,1,CTS,DPS,Japan to Indonesia
2,Mobile,RoundTrip,1,4,17,Wed,CTSPEN,Japan,Malaysia,1,1,1,8.67,1,CTS,PEN,Japan to Malaysia
1,Internet,RoundTrip,98,4,5,Sun,CTSPEN,Japan,Malaysia,1,0,1,8.67,1,CTS,PEN,Japan to Malaysia
1,Internet,RoundTrip,50,4,8,Wed,CTSPEN,Japan,Malaysia,1,1,1,8.67,1,CTS,PEN,Japan to Malaysia
2,Mobile,RoundTrip,26,4,11,Sat,CTSPEN,Japan,Malaysia,1,1,1,8.67,1,CTS,PEN,Japan to Malaysia
1,Internet,RoundTrip,77,4,2,Wed,CTSPEN,Japan,Malaysia,1,0,1,8.67,1,CTS,PEN,Japan to Malaysia
5,Internet,RoundTrip,50,4,4,Wed,CTSPEN,Japan,Malaysia,1,1,1,8.67,1,CTS,PEN,Japan to Malaysia
1,Internet,RoundTrip,30,4,2,Thu,CTSSIN,Japan,Singapore,1,0,0,8.67,1,CTS,SIN,Japan to Singapore
2,Internet,RoundTrip,114,4,14,Tue,CTSSIN,Japan,Singapore,1,1,1,8.67,1,CTS,SIN,Japan to Singapore
1,Internet,RoundTrip,6,4,13,Wed,CTSSIN,Japan,Singapore,1,0,0,8.67,1,CTS,SIN,Japan to Singapore
2,Mobile,RoundTrip,3,4,2,Wed,CTUDPS,China,Indonesia,1,0,1,4.72,1,CTU,DPS,China to Indonesia
2,Mobile,RoundTrip,74,4,8,Fri,CTUDPS,China,Indonesia,1,0,0,4.72,1,CTU,DPS,China to Indonesia
2,Mobile,RoundTrip,98,4,10,Sat,CTUDPS,China,Indonesia,1,0,0,4.72,1,CTU,DPS,China to Indonesia
2,Internet,RoundTrip,96,4,5,Wed,CTUDPS,China,Indonesia,0,0,0,4.72,1,CTU,DPS,China to Indonesia
1,Internet,RoundTrip,355,4,6,Sun,CTUHKT,China,Thailand,0,0,0,4.72,1,CTU,HKT,China to Thailand
1,Internet,RoundTrip,355,4,5,Sun,CTUHKT,China,Thailand,0,0,0,4.72,1,CTU,HKT,China to Thailand
1,Internet,RoundTrip,18,4,5,Mon,CTUKCH,China,Malaysia,1,1,1,4.72,1,CTU,KCH,China to Malaysia
1,Internet,RoundTrip,28,4,3,Fri,CTUKCH,China,Malaysia,0,1,1,4.72,1,CTU,KCH,China to Malaysia
1,Internet,RoundTrip,50,4,23,Thu,CTUPEN,China,Malaysia,1,1,1,4.72,1,CTU,PEN,China to Malaysia
1,Internet,RoundTrip,12,4,13,Fri,CTUPEN,China,Malaysia,0,1,0,4.72,1,CTU,PEN,China to Malaysia
1,Internet,RoundTrip,4,4,4,Tue,DACPER,Bangladesh,Australia,1,1,0,5.62,1,DAC,PER,Bangladesh to Australia
1,Internet,RoundTrip,46,4,14,Tue,DADSYD,Vietnam,Australia,1,0,0,8.58,1,DAD,SYD,Vietnam to Australia
1,Internet,RoundTrip,31,4,22,Wed,DELMEL,India,Australia,0,0,1,8.83,1,DEL,MEL,India to Australia
1,Internet,RoundTrip,34,4,7,Thu,DELMNL,India,Philippines,0,1,1,5.52,1,DEL,MNL,India to Philippines
4,Internet,RoundTrip,17,4,2,Mon,DELPER,India,Australia,1,0,0,5.62,1,DEL,PER,India to Australia
1,Internet,RoundTrip,1,4,3,Sun,DELSUB,India,Indonesia,1,0,1,5.52,1,DEL,SUB,India to Indonesia
1,Internet,RoundTrip,26,4,9,Tue,DMKHND,Thailand,Japan,1,0,0,7.57,1,DMK,HND,Thailand to Japan
1,Internet,RoundTrip,44,4,16,Tue,DMKHND,Thailand,Japan,1,0,1,7.57,1,DMK,HND,Thailand to Japan
1,Internet,RoundTrip,34,4,14,Thu,DMKHND,Thailand,Japan,0,0,0,7.57,1,DMK,HND,Thailand to Japan
1,Internet,RoundTrip,23,4,14,Wed,DMKHND,Thailand,Japan,1,1,1,7.57,1,DMK,HND,Thailand to Japan
2,Internet,RoundTrip,125,4,12,Thu,DMKHND,Thailand,Japan,0,1,1,7.57,1,DMK,HND,Thailand to Japan
4,Internet,RoundTrip,70,4,1,Thu,DMKHND,Thailand,Japan,1,0,1,7.57,1,DMK,HND,Thailand to Japan
2,Internet,RoundTrip,238,4,10,Thu,DMKHND,Thailand,Japan,1,1,1,7.57,1,DMK,HND,Thailand to Japan
3,Internet,RoundTrip,23,4,13,Wed,DMKHND,Thailand,Japan,1,1,1,7.57,1,DMK,HND,Thailand to Japan
1,Internet,RoundTrip,30,4,3,Wed,DMKICN,Thailand,South Korea,1,1,1,6.62,1,DMK,ICN,Thailand to South Korea
1,Mobile,RoundTrip,0,4,0,Thu,DMKICN,Thailand,South Korea,0,0,0,6.62,1,DMK,ICN,Thailand to South Korea
1,Internet,RoundTrip,30,4,3,Wed,DMKICN,Thailand,South Korea,1,1,1,6.62,1,DMK,ICN,Thailand to South Korea
1,Mobile,RoundTrip,75,4,7,Fri,DMKICN,Thailand,South Korea,1,0,0,6.62,1,DMK,ICN,Thailand to South Korea
1,Internet,RoundTrip,107,4,6,Tue,DMKICN,Thailand,South Korea,1,0,0,6.62,1,DMK,ICN,Thailand to South Korea
1,Internet,RoundTrip,50,4,17,Wed,DMKICN,Thailand,South Korea,1,1,0,6.62,1,DMK,ICN,Thailand to South Korea
1,Mobile,RoundTrip,13,4,4,Mon,DMKICN,Thailand,South Korea,1,1,1,6.62,1,DMK,ICN,Thailand to South Korea
2,Mobile,RoundTrip,8,4,5,Wed,DMKICN,Thailand,South Korea,1,0,0,6.62,1,DMK,ICN,Thailand to South Korea
1,Internet,RoundTrip,27,4,13,Mon,DMKICN,Thailand,South Korea,1,0,0,6.62,1,DMK,ICN,Thailand to South Korea
1,Mobile,RoundTrip,11,4,1,Tue,DMKICN,Thailand,South Korea,1,0,0,6.62,1,DMK,ICN,Thailand to South Korea
1,Internet,RoundTrip,22,4,5,Fri,DMKICN,Thailand,South Korea,1,0,0,6.62,1,DMK,ICN,Thailand to South Korea
1,Internet,RoundTrip,11,4,11,Thu,DMKICN,Thailand,South Korea,1,0,1,6.62,1,DMK,ICN,Thailand to South Korea
1,Internet,RoundTrip,0,4,2,Mon,DMKICN,Thailand,South Korea,1,0,0,6.62,1,DMK,ICN,Thailand to South Korea
2,Internet,RoundTrip,31,4,11,Wed,DMKKIX,Thailand,Japan,1,0,1,7.0,1,DMK,KIX,Thailand to Japan
4,Internet,RoundTrip,440,4,19,Sat,DMKKIX,Thailand,Japan,0,0,0,7.0,1,DMK,KIX,Thailand to Japan
2,Internet,RoundTrip,110,4,7,Fri,DMKKIX,Thailand,Japan,1,0,0,7.0,1,DMK,KIX,Thailand to Japan
2,Internet,RoundTrip,14,4,11,Wed,DMKKIX,Thailand,Japan,1,0,0,7.0,1,DMK,KIX,Thailand to Japan
2,Mobile,RoundTrip,77,4,12,Thu,DMKKIX,Thailand,Japan,1,0,1,7.0,1,DMK,KIX,Thailand to Japan
3,Mobile,RoundTrip,56,4,8,Fri,DMKKIX,Thailand,Japan,1,1,1,7.0,1,DMK,KIX,Thailand to Japan
2,Internet,RoundTrip,198,4,5,Mon,DMKKIX,Thailand,Japan,1,0,0,7.0,1,DMK,KIX,Thailand to Japan
1,Internet,RoundTrip,118,4,12,Sun,DMKKIX,Thailand,Japan,1,1,0,7.0,1,DMK,KIX,Thailand to Japan
2,Internet,RoundTrip,6,4,10,Mon,DMKKIX,Thailand,Japan,1,1,0,7.0,1,DMK,KIX,Thailand to Japan
1,Internet,RoundTrip,58,4,16,Wed,DMKKIX,Thailand,Japan,1,1,1,7.0,1,DMK,KIX,Thailand to Japan
6,Internet,RoundTrip,62,4,1,Sat,DMKKIX,Thailand,Japan,1,1,1,7.0,1,DMK,KIX,Thailand to Japan
1,Mobile,RoundTrip,84,4,0,Thu,DMKKIX,Thailand,Japan,1,0,1,7.0,1,DMK,KIX,Thailand to Japan
1,Internet,RoundTrip,58,4,9,Fri,DMKKIX,Thailand,Japan,1,0,0,7.0,1,DMK,KIX,Thailand to Japan
1,Internet,RoundTrip,3,4,8,Sun,DMKKIX,Thailand,Japan,0,0,0,7.0,1,DMK,KIX,Thailand to Japan
2,Internet,RoundTrip,333,4,16,Sat,DMKKIX,Thailand,Japan,1,0,0,7.0,1,DMK,KIX,Thailand to Japan
1,Internet,RoundTrip,30,4,11,Wed,DMKKIX,Thailand,Japan,1,0,0,7.0,1,DMK,KIX,Thailand to Japan
5,Internet,RoundTrip,4,4,12,Mon,DMKKIX,Thailand,Japan,1,0,0,7.0,1,DMK,KIX,Thailand to Japan
2,Internet,RoundTrip,74,4,15,Mon,DMKKIX,Thailand,Japan,1,0,0,7.0,1,DMK,KIX,Thailand to Japan
2,Mobile,RoundTrip,61,4,6,Wed,DMKKIX,Thailand,Japan,1,1,1,7.0,1,DMK,KIX,Thailand to Japan
